Image ID;QS_Safer;Error_QS_Safer;QS_Unique;Error_QS_Unique;QS_Upperclass;Error_QS_Upperclass;Lat;Lon;City;Heading;Pitch;File_Location
4313;6.926814782;0.581253509;4.373332367;0.680313451;6.056853673;0.633658045;40.7375;-73.8652;New York City;8;6;/images/id_4313_400_300.jpg
4137;0.818342814;0.452743453;4.363718506;0.66213792;0.765308994;0.491890555;40.6314;-74.0043;New York City;337;1;/images/id_4137_400_300.jpg
3841;3.031027294;0.546353439;3.400555721;0.672879434;1.956272348;0.639042802;40.7501;-73.869;New York City;4;7;/images/id_3841_400_300.jpg
3840;3.555570981;0.566542566;4.057956051;0.735736387;2.785587006;0.65803974;40.6709;-73.9777;New York City;93;2;/images/id_3840_400_300.jpg
3843;3.985783725;0.553451681;4.424122609;0.766912315;4.520076058;0.553875449;40.6846;-73.8243;New York City;2;8;/images/id_3843_400_300.jpg
3842;5.767604242;0.531874191;6.133074179;0.683250225;5.624694149;0.589142429;40.7819;-73.9795;New York City;333;7;/images/id_3842_400_300.jpg
3845;6.060157067;0.59266915;3.038647663;0.637721492;4.322929952;0.553817219;40.6417;-73.9956;New York City;328;4;/images/id_3845_400_300.jpg
3844;1.752529542;0.442394711;2.570153801;0.52734601;0.740693987;0.4820711;40.7664;-73.9958;New York City;342;3;/images/id_3844_400_300.jpg
3847;7.045210652;0.465613047;6.986971232;0.885705658;9.210594209;0.698156444;40.6275;-74.0117;New York City;342;9;/images/id_3847_400_300.jpg
3846;5.666351931;0.571163969;3.342415974;0.615201321;4.869404273;0.591710318;40.8022;-73.939;New York City;11;4;/images/id_3846_400_300.jpg
3849;0.872009739;0.468963152;3.905690457;0.845507166;0.813305966;0.505382418;40.7251;-73.9566;New York City;185;2;/images/id_3849_400_300.jpg
3848;4.741527963;0.570418263;4.326355338;0.747279872;3.542107869;0.558532144;40.7627;-73.9852;New York City;326;-1;/images/id_3848_400_300.jpg
1873;4.258488252;0.412130103;5.389942247;0.75421671;5.938556478;0.638277345;48.27067;14.31083;Linz;NULL;NULL;/images/id_1873_400_300.jpg
4433;6.946125375;0.611290902;7.231288438;0.782895882;6.39062375;0.668557627;42.3341;-71.0283;Boston;295;7;/images/id_4433_400_300.jpg
4432;7.364538897;0.516522925;4.679147859;0.851584176;7.105215111;0.63339155;42.3516;-71.134;Boston;20;2;/images/id_4432_400_300.jpg
874;4.70796793;0.451887499;3.70470712;0.492214946;4.019777706;0.41323006;40.6135;-73.9546;New York City;277;5;/images/id_874_400_300.jpg
4044;1.38481971;0.472563643;2.685223166;0.645898961;1.714315243;0.555432452;40.593;-73.9923;New York City;7;2;/images/id_4044_400_300.jpg
4045;1.843044305;0.450897462;2.512874249;0.63217375;2.593876254;0.490215095;40.6515;-73.8379;New York City;14;6;/images/id_4045_400_300.jpg
4046;6.531957877;0.553211717;5.614187593;0.627278891;6.639082529;0.576979862;40.7371;-73.9814;New York City;4;12;/images/id_4046_400_300.jpg
4047;6.068686761;0.572003621;6.093787906;0.794242782;6.436879434;0.621275157;40.6316;-73.904;New York City;342;3;/images/id_4047_400_300.jpg
4040;6.465883427;0.461779286;4.649663413;0.772560076;7.752311973;0.555803511;40.6684;-73.9416;New York City;57;2;/images/id_4040_400_300.jpg
4041;1.605220582;0.454631487;3.661428619;0.774060599;0.880332107;0.536170305;40.6221;-73.992;New York City;342;5;/images/id_4041_400_300.jpg
4042;5.243194626;0.52308658;5.827521321;0.678840387;7.17316199;0.750715956;40.7019;-73.9946;New York City;4;5;/images/id_4042_400_300.jpg
4043;2.700231986;0.566326283;3.723924924;0.681450486;4.04561593;0.558743063;40.7169;-73.8841;New York City;335;2;/images/id_4043_400_300.jpg
3648;6.581397446;0.66020976;5.23179041;0.77426737;4.34180434;0.637244569;40.6742;-73.9826;New York City;268;2;/images/id_3648_400_300.jpg
4048;1.18279735;0.371943553;3.509043417;0.748919073;1.785564292;0.515679817;40.6262;-73.9763;New York City;333;-2;/images/id_4048_400_300.jpg
4049;5.158600874;0.484579802;2.893905121;0.668294177;3.980688819;0.601506347;40.7988;-73.934;New York City;336;6;/images/id_4049_400_300.jpg
447;4.90178759;0.457375268;4.059044669;0.484818128;5.75424633;0.54011621;40.7714;-73.9118;New York City;203;5;/images/id_447_400_300.jpg
7;3.979426683;0.494156756;3.405533372;0.485181182;4.419013292;0.540343475;42.3784;-71.0911;Boston;193;7;/images/id_7_400_300.jpg
4463;2.723919659;0.483134592;1.498999118;0.744898341;1.183846022;0.560054872;42.3355;-71.0556;Boston;11;3;/images/id_4463_400_300.jpg
3198;3.629276955;0.462886591;4.828061232;0.52887131;3.07780051;0.351593949;47.8105;13.05967;Salzburg;NULL;NULL;/images/id_3198_400_300.jpg
607;6.476750402;0.434209501;5.451808615;0.644323841;6.414767981;0.430233681;40.7743;-73.9096;New York City;199;5;/images/id_607_400_300.jpg
3665;4.961467803;0.59168268;5.194977206;0.797069041;3.046281636;0.552499968;40.7747;-73.9065;New York City;21;0;/images/id_3665_400_300.jpg
2051;3.975769791;0.398824682;4.315512305;0.729821958;4.047205765;0.548496913;48.31617;14.29067;Linz;NULL;NULL;/images/id_2051_400_300.jpg
3667;3.831647881;0.550082507;2.563095784;0.668678204;3.577962808;0.60286944;40.704;-73.9406;New York City;50;5;/images/id_3667_400_300.jpg
3666;4.704573517;0.481680177;5.791820275;0.685784745;6.999424329;0.61532156;40.6686;-73.9046;New York City;332;10;/images/id_3666_400_300.jpg
3661;2.501036431;0.508075828;3.22840975;0.65692539;2.01267917;0.5211017;40.6637;-73.8761;New York City;9;0;/images/id_3661_400_300.jpg
3660;4.940754654;0.492969312;2.756515548;0.657166323;1.762316687;0.54670135;40.8766;-73.9095;New York City;155;7;/images/id_3660_400_300.jpg
3663;5.462722555;0.667794332;3.852068712;0.709004527;4.544929604;0.665417701;40.6255;-73.9869;New York City;102;-2;/images/id_3663_400_300.jpg
2050;3.765376207;0.466886297;3.734880818;0.605597243;3.094374637;0.517002744;48.31583;14.29;Linz;NULL;NULL;/images/id_2050_400_300.jpg
3669;1.308203867;0.47073854;1.961771434;0.599555581;0.868923745;0.610427977;40.8025;-73.9088;New York City;60;2;/images/id_3669_400_300.jpg
3668;4.182643409;0.547829416;2.174482873;0.707485403;3.999562672;0.593313644;40.5996;-73.9476;New York City;27;5;/images/id_3668_400_300.jpg
4549;3.212771671;0.50839887;2.799310936;0.819332302;1.987903631;0.531532249;42.3772;-71.0399;Boston;36;0;/images/id_4549_400_300.jpg
4548;5.301593454;0.551129109;5.668974508;0.786691319;6.343880316;0.618696765;42.2942;-71.0742;Boston;25;1;/images/id_4548_400_300.jpg
4541;2.902912269;0.46420473;3.152131759;0.497166565;2.198763594;0.491290741;42.3898;-71.023;Boston;346;-4;/images/id_4541_400_300.jpg
4540;2.836834306;0.435270027;4.102938992;0.730609412;2.067806895;0.493373453;42.3735;-71.0884;Boston;310;7;/images/id_4540_400_300.jpg
4543;6.754661469;0.553476202;5.163609936;0.72178845;7.016518793;0.641965991;42.3983;-71.1198;Boston;341;4;/images/id_4543_400_300.jpg
4542;2.291900162;0.465111307;4.916965589;0.874394764;2.717862045;0.574644039;42.4019;-71.0409;Boston;47;-1;/images/id_4542_400_300.jpg
4545;7.938736938;0.591846714;5.936685016;0.767525081;7.10800443;0.575317894;42.3086;-71.1142;Boston;302;1;/images/id_4545_400_300.jpg
4544;5.058102451;0.572630982;4.191132791;0.755705163;6.097311178;0.584520704;42.3689;-71.1056;Boston;358;0;/images/id_4544_400_300.jpg
4547;6.271257053;0.576014509;3.452796754;0.872165481;5.586606906;0.55054016;42.3706;-71.0987;Boston;351;0;/images/id_4547_400_300.jpg
2054;3.951394036;0.4138235;3.204487483;0.394663243;4.043820121;0.461993844;48.31783;14.29117;Linz;NULL;NULL;/images/id_2054_400_300.jpg
4828;4.845843292;0.556996939;3.660166309;0.713190968;4.511792154;0.604995019;42.3243;-71.1111;Boston;335;10;/images/id_4828_400_300.jpg
1663;4.795954918;0.493452498;5.061159105;0.661264142;5.981260343;0.529587971;48.281;14.2795;Linz;NULL;NULL;/images/id_1663_400_300.jpg
2056;4.891727466;0.46830444;4.632928904;0.689538116;3.818582694;0.558248387;48.31783;14.28983;Linz;NULL;NULL;/images/id_2056_400_300.jpg
3690;2.003137405;0.445366144;3.723632113;0.780716616;3.354326354;0.563771389;40.6038;-73.9762;New York City;49;4;/images/id_3690_400_300.jpg
4461;7.075485847;0.56033448;4.582978188;0.787501957;6.316574199;0.547931036;42.3502;-71.0726;Boston;13;9;/images/id_4461_400_300.jpg
3691;3.606525908;0.551054958;5.315622529;0.645709085;5.400241587;0.51521756;40.7448;-73.9872;New York City;354;0;/images/id_3691_400_300.jpg
4927;5.531546259;0.557799538;4.174645995;0.817774711;4.935700091;0.709812565;47.81133;13.03333;Salzburg;NULL;NULL;/images/id_4927_400_300.jpg
3692;3.855017171;0.548900305;4.326323466;0.629359306;3.318806939;0.572233914;40.7416;-73.9024;New York City;349;0;/images/id_3692_400_300.jpg
3593;3.099794008;0.486489667;2.315437387;0.822226667;2.602782736;0.436839286;40.5966;-73.9886;New York City;359;1;/images/id_3593_400_300.jpg
3592;4.992860681;0.478983201;5.526349593;0.768034381;3.314443533;0.623009737;40.6862;-73.9685;New York City;37;6;/images/id_3592_400_300.jpg
3591;2.058992122;0.566327542;4.15169648;0.647620354;3.518222219;0.674122838;40.753;-73.9096;New York City;246;-1;/images/id_3591_400_300.jpg
3693;4.414942202;0.528388529;4.457593988;0.642133795;4.004632247;0.609641202;40.6097;-73.9103;New York City;351;0;/images/id_3693_400_300.jpg
3597;0.983918172;0.503178377;2.399128103;0.722543623;1.265432547;0.525128757;40.6576;-73.8888;New York City;350;5;/images/id_3597_400_300.jpg
3596;6.124318375;0.477795458;6.009727624;0.794170314;5.810077331;0.587754546;40.6127;-73.9372;New York City;1;2;/images/id_3596_400_300.jpg
3595;3.427477456;0.476581746;3.653366338;0.70133633;3.582372295;0.534500451;40.6117;-73.9472;New York City;226;-3;/images/id_3595_400_300.jpg
3594;2.438977529;0.55233821;4.037297544;0.74844061;2.47118008;0.419413581;40.7965;-73.9382;New York City;355;0;/images/id_3594_400_300.jpg
4822;1.893392022;0.45123827;3.641346717;0.680055947;2.706921231;0.593389236;42.3432;-71.0625;Boston;336;1;/images/id_4822_400_300.jpg
3599;3.025493784;0.553641531;3.798709493;0.797364485;1.950900486;0.555362874;40.689;-73.8587;New York City;204;3;/images/id_3599_400_300.jpg
3598;4.320291582;0.561441212;3.324826162;0.623077119;3.663219791;0.587673824;40.739;-73.8658;New York City;14;1;/images/id_3598_400_300.jpg
3695;2.374984939;0.452708703;2.734969503;0.847477962;3.148384076;0.518204283;40.6541;-73.9796;New York City;5;-1;/images/id_3695_400_300.jpg
4435;4.614066947;0.543705929;4.926985333;0.769481162;5.002656167;0.543387156;42.3931;-71.1145;Boston;336;2;/images/id_4435_400_300.jpg
1877;4.467823146;0.433728941;5.592012954;0.641433645;6.737030125;0.6110388;48.27183;14.30967;Linz;NULL;NULL;/images/id_1877_400_300.jpg
1874;4.784088419;0.509381162;4.909913502;0.454945038;4.825306352;0.596978501;48.27133;14.3095;Linz;NULL;NULL;/images/id_1874_400_300.jpg
4436;6.406251983;0.510795296;5.095239257;0.64294133;7.655754536;0.523478379;42.3655;-71.0611;Boston;72;5;/images/id_4436_400_300.jpg
4431;3.427245154;0.474646621;2.449230405;0.765447282;5.06892894;0.698789331;42.3643;-71.1047;Boston;337;11;/images/id_4431_400_300.jpg
3696;7.143508473;0.507137099;4.944259112;0.730654975;5.901945281;0.597198902;40.7653;-73.9139;New York City;11;0;/images/id_3696_400_300.jpg
1870;4.300679677;0.529778305;6.00963455;0.687812077;4.414475201;0.569826185;48.26983;14.3095;Linz;NULL;NULL;/images/id_1870_400_300.jpg
1871;4.235495145;0.339254321;4.738640683;0.64815374;4.475340444;0.576220285;48.26933;14.31117;Linz;NULL;NULL;/images/id_1871_400_300.jpg
600;4.259654893;0.472171238;3.670517377;0.487630712;3.46034593;0.380922119;40.6211;-73.9203;New York City;201;7;/images/id_600_400_300.jpg
4926;4.724144499;0.512674325;4.781174639;0.646815612;2.947194459;0.534703534;47.81133;13.03333;Salzburg;NULL;NULL;/images/id_4926_400_300.jpg
3697;2.585778971;0.599058262;5.95226518;0.746563793;3.571779728;0.607943965;40.7231;-74.0096;New York City;344;6;/images/id_3697_400_300.jpg
4439;4.56984922;0.566708305;4.479372081;0.729823262;4.860010016;0.657486154;42.288;-71.0518;Boston;40;5;/images/id_4439_400_300.jpg
4438;5.678581874;0.550636724;5.93402427;0.77164575;6.224218106;0.600498152;42.3826;-71.1145;Boston;312;-1;/images/id_4438_400_300.jpg
1878;2.889206496;0.360053351;5.063043379;0.709288371;3.568329049;0.305263231;48.27183;14.30967;Linz;NULL;NULL;/images/id_1878_400_300.jpg
1879;5.130869077;0.620834736;5.254498905;0.727501854;4.85176393;0.535893679;48.27183;14.30967;Linz;NULL;NULL;/images/id_1879_400_300.jpg
977;5.840633101;0.499366873;4.776082021;0.613729843;6.106932755;0.527033773;42.3408;-71.1164;Boston;250;-1;/images/id_977_400_300.jpg
976;4.622474702;0.438617919;4.103420923;0.832141689;4.392231713;0.484249255;42.4034;-71.0374;Boston;149;7;/images/id_976_400_300.jpg
975;4.038498877;0.451089947;3.54088619;0.626159405;3.339235779;0.479431398;42.2996;-71.0453;Boston;34;-2;/images/id_975_400_300.jpg
974;5.710091093;0.523924921;5.2223523;0.792415531;5.553605805;0.566982852;42.3187;-71.0908;Boston;175;5;/images/id_974_400_300.jpg
973;5.805819229;0.51732966;4.551954124;0.7790527;5.133196401;0.60010766;42.3825;-71.1406;Boston;319;0;/images/id_973_400_300.jpg
972;6.021148923;0.425989385;5.376945332;0.7119516;5.601530178;0.559399829;42.3513;-71.155;Boston;151;4;/images/id_972_400_300.jpg
971;4.277227232;0.58264794;5.816613239;0.700169262;5.792092149;0.578017801;42.286;-71.054;Boston;215;0;/images/id_971_400_300.jpg
970;5.446790848;0.453283265;6.724002367;0.450232119;5.971202412;0.546967598;42.3168;-71.0598;Boston;150;6;/images/id_970_400_300.jpg
979;3.352351719;0.33424372;3.421047185;0.45433983;2.890112983;0.172824947;42.389;-71.0232;Boston;228;0;/images/id_979_400_300.jpg
978;4.311387476;0.447170953;6.296886143;0.660726757;4.773817009;0.544174807;42.3326;-71.0326;Boston;157;2;/images/id_978_400_300.jpg
182;5.370453574;0.572597908;4.542267655;0.683845669;5.642513047;0.553087603;40.6188;-74.0171;New York City;284;2;/images/id_182_400_300.jpg
2119;5.21232605;0.494309484;6.263462017;0.622528898;4.575154383;0.538039001;48.31233;14.28133;Linz;NULL;NULL;/images/id_2119_400_300.jpg
180;3.582258787;0.321921349;3.569346178;0.386232044;3.411849688;0.291221598;40.7236;-73.8687;New York City;345;3;/images/id_180_400_300.jpg
181;NULL;NULL;4.476905256;0.595373252;2.745275845;0.232015333;40.6696;-73.9001;New York City;325;2;/images/id_181_400_300.jpg
186;3.951810866;0.419421525;4.478871908;0.87553612;5.073293238;0.584396098;40.6439;-73.9386;New York City;236;2;/images/id_186_400_300.jpg
187;5.931706282;0.470760651;5.631639944;0.669163671;5.424272119;0.588312339;40.7044;-73.8589;New York City;263;1;/images/id_187_400_300.jpg
184;5.478120822;0.359508332;4.211528684;0.46032637;4.438039076;0.617497182;40.8152;-73.9455;New York City;273;4;/images/id_184_400_300.jpg
185;4.577242036;0.559410865;5.285700084;0.759301866;3.435038962;0.440563844;40.5757;-73.9595;New York City;146;6;/images/id_185_400_300.jpg
2110;3.512139573;0.350977523;3.93758946;0.578991883;3.946568478;0.559069703;48.31417;14.28517;Linz;NULL;NULL;/images/id_2110_400_300.jpg
2111;3.838899961;0.436784969;4.545234065;0.910467852;5.044416567;0.654954784;48.31417;14.285;Linz;NULL;NULL;/images/id_2111_400_300.jpg
188;3.336729868;0.380230673;3.633973895;0.394771196;3.061314521;0.285114702;40.7396;-73.9308;New York City;163;3;/images/id_188_400_300.jpg
189;7.089485904;0.238579298;6.33395712;0.673707448;5.632970193;0.615811391;40.7161;-73.8546;New York City;90;-1;/images/id_189_400_300.jpg
2114;4.487359066;0.49601825;4.825433838;0.743848482;6.384621651;0.455058437;48.314;14.284;Linz;NULL;NULL;/images/id_2114_400_300.jpg
2115;4.884879983;0.528734685;4.127277599;0.754471499;6.172742499;0.397845789;48.31317;14.28317;Linz;NULL;NULL;/images/id_2115_400_300.jpg
2116;3.412196844;0.463400083;4.62178985;0.66704611;4.64409028;0.470980999;48.31283;14.28267;Linz;NULL;NULL;/images/id_2116_400_300.jpg
2117;4.010062893;0.430745032;5.199076161;0.669278475;3.800728559;0.474020849;48.3125;14.2815;Linz;NULL;NULL;/images/id_2117_400_300.jpg
1919;3.47292671;0.376300967;4.216882649;0.608998238;4.109430175;0.487634163;48.27633;14.31283;Linz;NULL;NULL;/images/id_1919_400_300.jpg
1918;4.697650267;0.489118831;5.271716857;0.511427489;4.794611805;0.631997926;48.2695;14.31567;Linz;NULL;NULL;/images/id_1918_400_300.jpg
602;4.192447615;0.472310616;3.581938071;0.578459722;4.627016944;0.548439078;40.7746;-73.9896;New York City;173;9;/images/id_602_400_300.jpg
2131;4.527912707;0.449661709;5.030971281;0.657291951;4.877358831;0.546549893;48.31583;14.278;Linz;NULL;NULL;/images/id_2131_400_300.jpg
3289;6.427900163;0.416058707;5.114668435;0.769500806;6.418560859;0.553088556;47.79733;13.03033;Salzburg;NULL;NULL;/images/id_3289_400_300.jpg
3288;4.881793833;0.326078596;4.040488441;0.524255042;3.835700215;0.544614609;47.79867;13.03067;Salzburg;NULL;NULL;/images/id_3288_400_300.jpg
3287;5.167298679;0.481910477;5.264538069;0.612934302;5.384150497;0.520085849;47.79933;13.03067;Salzburg;NULL;NULL;/images/id_3287_400_300.jpg
3286;5.601753578;0.47527123;4.581107453;0.644870693;5.670321402;0.532805579;47.80033;13.03033;Salzburg;NULL;NULL;/images/id_3286_400_300.jpg
3285;3.94741445;0.415354701;5.235268132;0.741854937;4.960397954;0.872372934;47.80017;13.02983;Salzburg;NULL;NULL;/images/id_3285_400_300.jpg
3284;5.402536774;0.476659459;5.830948053;0.544262239;5.183794145;0.521862961;47.80017;13.02983;Salzburg;NULL;NULL;/images/id_3284_400_300.jpg
3283;5.58807768;0.441682225;6.469696794;0.520407765;6.003774962;0.576298051;47.80017;13.03017;Salzburg;NULL;NULL;/images/id_3283_400_300.jpg
1914;3.557997907;0.375702666;4.528234069;0.63030098;3.149116461;0.422922994;48.2695;14.31567;Linz;NULL;NULL;/images/id_1914_400_300.jpg
3281;5.669883904;0.503139791;6.083165691;0.640254466;5.238276182;0.636125599;47.8025;13.03067;Salzburg;NULL;NULL;/images/id_3281_400_300.jpg
3280;4.456471006;0.54448995;3.972238676;0.723998782;4.70796061;0.492756525;47.80367;13.03117;Salzburg;NULL;NULL;/images/id_3280_400_300.jpg
869;5.68315194;0.561622;4.154172202;0.914114152;4.077039709;0.560256754;40.7459;-73.9127;New York City;247;6;/images/id_869_400_300.jpg
868;3.603895816;0.385641785;5.547814619;0.687317679;3.361605155;0.361848679;40.664;-73.899;New York City;97;1;/images/id_868_400_300.jpg
2113;6.208045265;0.419251224;5.948816944;0.648096805;4.754887947;0.605502813;48.31433;14.284;Linz;NULL;NULL;/images/id_2113_400_300.jpg
3449;4.7940592;0.467590709;4.183481941;0.534425452;4.870972386;0.659920065;47.80933;13.042;Salzburg;NULL;NULL;/images/id_3449_400_300.jpg
861;5.412530554;0.461359507;5.806448283;0.63879617;5.647998659;0.552389405;40.7763;-73.8426;New York City;136;8;/images/id_861_400_300.jpg
860;6.333631292;0.399198107;4.88245758;0.79430918;5.872217561;0.517642513;40.6025;-73.9687;New York City;125;1;/images/id_860_400_300.jpg
3447;6.301993269;0.405290514;5.841415191;0.697892833;6.002603609;0.52179551;47.80933;13.05517;Salzburg;NULL;NULL;/images/id_3447_400_300.jpg
3446;5.37212195;0.450174514;4.663772532;0.689273486;4.651926284;0.526349507;47.8135;13.054;Salzburg;NULL;NULL;/images/id_3446_400_300.jpg
3441;4.266934151;0.356439564;4.86655105;0.616388813;5.557826907;0.623649342;47.82283;13.04917;Salzburg;NULL;NULL;/images/id_3441_400_300.jpg
864;6.354160171;0.456221515;5.070983562;0.645691643;6.499445899;0.412670679;40.6996;-73.8446;New York City;78;4;/images/id_864_400_300.jpg
867;4.559364781;0.498555676;5.020109036;0.743292725;3.400431041;0.43764127;40.7422;-73.874;New York City;199;9;/images/id_867_400_300.jpg
3442;6.25958668;0.446415807;5.79245492;0.580597469;5.622600269;0.577242847;47.82383;13.05133;Salzburg;NULL;NULL;/images/id_3442_400_300.jpg
2024;5.30210925;0.510182816;4.508154719;0.489463917;4.684096839;0.653509037;48.30967;14.299;Linz;NULL;NULL;/images/id_2024_400_300.jpg
2025;6.163386113;0.476560524;4.424972599;0.595316119;5.652583263;0.534713963;48.30967;14.299;Linz;NULL;NULL;/images/id_2025_400_300.jpg
2026;7.086074323;0.357046216;5.266787456;0.733266351;6.207996105;0.544345385;48.3085;14.2995;Linz;NULL;NULL;/images/id_2026_400_300.jpg
2027;5.334368624;0.512183719;5.277367089;0.921298949;4.427499823;0.597401045;48.30517;14.29983;Linz;NULL;NULL;/images/id_2027_400_300.jpg
2020;4.132262818;0.449547433;3.446143636;0.367354249;4.05768187;0.398693756;48.31383;14.29933;Linz;NULL;NULL;/images/id_2020_400_300.jpg
2021;3.822596447;0.455189773;2.998843429;0.179828754;4.297130473;0.51354221;48.31217;14.29667;Linz;NULL;NULL;/images/id_2021_400_300.jpg
2022;3.228139575;0.311075657;4.131011334;0.675893195;2.770189471;0.380028975;48.31083;14.29683;Linz;NULL;NULL;/images/id_2022_400_300.jpg
2023;5.336821192;0.485420487;4.484922507;0.679783868;4.824645834;0.560330943;48.31017;14.29733;Linz;NULL;NULL;/images/id_2023_400_300.jpg
2028;4.94829298;0.462581994;6.082364855;0.515117606;4.533558127;0.602839488;48.30517;14.29983;Linz;NULL;NULL;/images/id_2028_400_300.jpg
2029;5.869383288;0.489136992;5.062669267;0.742056131;4.976960245;0.600340141;48.30517;14.29983;Linz;NULL;NULL;/images/id_2029_400_300.jpg
1502;6.453048886;0.397145187;5.929756178;0.623968553;5.301393029;0.789886167;42.3104;-71.1182;Boston;122;1;/images/id_1502_400_300.jpg
883;3.485864245;0.319877559;4.880531376;0.583562499;3.39846403;0.268185906;40.8192;-73.9569;New York City;148;12;/images/id_883_400_300.jpg
882;5.911507738;0.525805314;5.402506262;0.763110179;6.027516248;0.575179925;40.6394;-74.0295;New York City;154;8;/images/id_882_400_300.jpg
881;5.835745157;0.485362701;5.265142781;0.671636145;6.513347239;0.466696454;40.5869;-73.9695;New York City;205;5;/images/id_881_400_300.jpg
880;6.013831577;0.452269699;6.89891794;0.116204733;5.686789667;0.504820995;40.685;-73.8265;New York City;204;8;/images/id_880_400_300.jpg
887;5.508017537;0.600005591;5.939270822;0.633490251;6.252710131;0.553967439;40.8032;-73.9582;New York City;162;13;/images/id_887_400_300.jpg
886;2.732217764;0.295605983;4.399534965;0.624400923;2.855515034;0.391227379;40.6446;-73.9445;New York City;237;1;/images/id_886_400_300.jpg
885;4.639437685;0.460630843;4.3915538;0.628949847;3.868225483;0.452155754;40.5901;-73.9609;New York City;38;2;/images/id_885_400_300.jpg
884;4.114143493;0.463016566;5.230261899;0.681565644;3.58122632;0.343721063;40.6199;-73.925;New York City;194;3;/images/id_884_400_300.jpg
4217;6.696025465;0.531558103;6.529857603;0.67323594;6.803281126;0.743557146;40.61;-73.9485;New York City;34;2;/images/id_4217_400_300.jpg
4017;2.738502893;0.470228716;3.370358144;0.807019799;4.331003318;0.624629759;40.7746;-73.9896;New York City;353;9;/images/id_4017_400_300.jpg
889;5.905040137;0.409753554;5.318717626;0.785830387;6.848028616;0.378305069;40.7732;-73.9826;New York City;149;5;/images/id_889_400_300.jpg
888;3.701754567;0.486577927;3.086498238;0.156507201;4.299500139;0.595231323;40.7143;-73.9325;New York City;139;0;/images/id_888_400_300.jpg
4014;5.684088435;0.576835697;5.97829127;0.715839366;4.295122464;0.5921028;40.7229;-73.9461;New York City;57;3;/images/id_4014_400_300.jpg
657;5.419729317;0.462206674;4.974555523;0.6730262;4.679444022;0.538547478;40.816;-73.8186;New York City;200;3;/images/id_657_400_300.jpg
3970;4.466237254;0.554492029;3.438083166;0.682529467;3.680382338;0.664475312;40.7454;-73.9557;New York City;4;4;/images/id_3970_400_300.jpg
4591;5.200123599;0.556599509;4.710221339;0.815371867;4.862045982;0.650483439;42.3983;-71.1325;Boston;317;1;/images/id_4591_400_300.jpg
3988;5.068080185;0.612622265;3.637121777;0.71958045;4.257400714;0.523532244;40.6852;-73.9106;New York City;341;3;/images/id_3988_400_300.jpg
1500;6.629738709;0.390873718;6.476832533;0.604227278;6.798468374;0.395926818;42.3547;-71.1434;Boston;150;0;/images/id_1500_400_300.jpg
3973;6.984693274;0.51637803;4.175447421;0.770676123;5.240225874;0.72874414;40.7006;-73.8888;New York City;8;4;/images/id_3973_400_300.jpg
775;5.260216177;0.483164397;5.066084559;0.735029099;4.114307272;0.465699252;40.6948;-73.9712;New York City;213;11;/images/id_775_400_300.jpg
774;5.428020156;0.439980626;5.726201574;0.662351913;6.799816791;0.471042803;40.7962;-73.9725;New York City;167;8;/images/id_774_400_300.jpg
777;5.644160278;0.484490525;5.692420758;0.64144848;5.482727267;0.577797668;40.701;-73.8806;New York City;206;12;/images/id_777_400_300.jpg
776;5.408090894;0.561808763;5.102657395;0.82140089;5.037954797;0.579097736;40.6095;-73.9752;New York City;217;16;/images/id_776_400_300.jpg
771;4.673331947;0.433805034;3.918808607;0.649519956;4.596574989;0.528184166;40.6196;-73.968;New York City;124;9;/images/id_771_400_300.jpg
770;4.437370007;0.477476969;4.293056212;0.565464498;4.780501527;0.568024202;40.6169;-73.9963;New York City;187;5;/images/id_770_400_300.jpg
773;5.018727231;0.552386854;4.256063786;0.799235237;4.583343616;0.504476173;40.757;-73.9812;New York City;166;9;/images/id_773_400_300.jpg
772;3.680933486;0.369085286;3.429877867;0.555931248;3.929622579;0.41515798;40.7036;-74.0073;New York City;212;7;/images/id_772_400_300.jpg
4596;2.392712487;0.467120801;5.101402037;0.807437052;1.019686889;0.530200843;42.3305;-71.0744;Boston;92;2;/images/id_4596_400_300.jpg
779;3.236021231;0.375948923;3.790917081;0.593573953;4.071400867;0.537581174;40.6392;-73.9061;New York City;188;8;/images/id_779_400_300.jpg
778;4.316798636;0.441241865;4.993151053;0.657359611;4.385946785;0.597607539;40.699;-73.9499;New York City;216;3;/images/id_778_400_300.jpg
77;4.46494063;0.453853909;4.235573345;0.669036324;4.441014059;0.550136509;40.7472;-73.876;New York City;150;-2;/images/id_77_400_300.jpg
76;3.259476265;0.268984609;5.651950194;0.767257565;3.522870338;0.440202931;40.7504;-73.9423;New York City;150;2;/images/id_76_400_300.jpg
75;6.12965987;0.545914474;3.944012642;0.650095659;5.717510717;0.585590559;40.6148;-73.9668;New York City;-123;3;/images/id_75_400_300.jpg
2979;5.740653662;0.361919152;6.954922089;0.435942006;5.460607306;0.573858939;47.8025;13.03917;Salzburg;NULL;NULL;/images/id_2979_400_300.jpg
73;3.219572569;0.268008036;NULL;NULL;3.549576467;0.404473091;40.6454;-73.9526;New York City;150;1;/images/id_73_400_300.jpg
72;5.899285321;0.47611379;5.228155514;0.688651274;6.440924894;0.484140399;40.7613;-73.9817;New York City;262;7;/images/id_72_400_300.jpg
71;3.518614064;0.447624315;4.642484584;0.604759124;4.031621224;0.463021687;40.7635;-73.9408;New York City;158;-1;/images/id_71_400_300.jpg
